frame_id,location_id,timestamp,face_id,date,hour,day,month,weekday,location_encoded,face_encoded
FR601114,AUDITORIUM,2025-08-31 22:20:00,F103143,2025-08-31,22,31,8,Sunday,1,1778
FR601115,ADMIN_LOBBY,2025-09-06 16:44:00,,2025-09-06,16,6,9,Saturday,0,2821
FR601116,GYM,2025-09-19 16:57:00,,2025-09-19,16,19,9,Friday,3,2821
FR601117,AUDITORIUM,2025-09-10 16:58:00,,2025-09-10,16,10,9,Wednesday,1,2821
FR601118,ADMIN_LOBBY,2025-09-14 22:36:00,F103920,2025-09-14,22,14,9,Sunday,0,2212
FR601119,CAF_01,2025-08-28 00:06:00,F104831,2025-08-28,0,28,8,Thursday,2,2728
FR601120,LIB_ENT,2025-09-21 11:04:00,F100915,2025-09-21,11,21,9,Sunday,7,520
FR601121,HOSTEL_GATE,2025-09-04 16:26:00,F104193,2025-09-04,16,4,9,Thursday,4,2371
FR601122,LIB_ENT,2025-09-05 07:10:00,F103415,2025-09-05,7,5,9,Friday,7,1924
FR601123,LIB_ENT,2025-09-22 10:57:00,F104530,2025-09-22,10,22,9,Monday,7,2551
FR601124,GYM,2025-09-24 17:02:00,,2025-09-24,17,24,9,Wednesday,3,2821
FR601125,LIB_ENT,2025-09-02 09:44:00,,2025-09-02,9,2,9,Tuesday,7,2821
FR601126,LAB_305,2025-09-08 14:14:00,,2025-09-08,14,8,9,Monday,6,2821
FR601127,AUDITORIUM,2025-09-06 03:44:00,F101209,2025-09-06,3,6,9,Saturday,1,690
FR601128,LAB_305,2025-09-03 09:54:00,F104578,2025-09-03,9,3,9,Wednesday,6,2581
FR601129,CAF_01,2025-09-16 23:14:00,F102866,2025-09-16,23,16,9,Tuesday,2,1627
FR601130,LAB_305,2025-09-01 07:53:00,,2025-09-01,7,1,9,Monday,6,2821
FR601131,CAF_01,2025-09-06 14:01:00,,2025-09-06,14,6,9,Saturday,2,2821
FR601132,LAB_101,2025-08-30 06:13:00,F104639,2025-08-30,6,30,8,Saturday,5,2615
FR601133,LAB_101,2025-08-27 22:27:00,F104713,2025-08-27,22,27,8,Wednesday,5,2654
FR601134,LIB_ENT,2025-09-07 20:56:00,F102240,2025-09-07,20,7,9,Sunday,7,1261
FR601135,AUDITORIUM,2025-09-22 19:44:00,F101891,2025-09-22,19,22,9,Monday,1,1061
FR601136,HOSTEL_GATE,2025-09-16 10:34:00,F101986,2025-09-16,10,16,9,Tuesday,4,1117
FR601137,LAB_305,2025-09-04 20:36:00,F100320,2025-09-04,20,4,9,Thursday,6,174
FR601138,AUDITORIUM,2025-09-18 12:42:00,F104585,2025-09-18,12,18,9,Thursday,1,2587
FR601139,ADMIN_LOBBY,2025-09-12 20:48:00,F100895,2025-09-12,20,12,9,Friday,0,507
FR601140,ADMIN_LOBBY,2025-09-06 22:01:00,F100979,2025-09-06,22,6,9,Saturday,0,559
FR601141,AUDITORIUM,2025-08-31 16:43:00,,2025-08-31,16,31,8,Sunday,1,2821
FR601142,ADMIN_LOBBY,2025-09-05 11:20:00,F103173,2025-09-05,11,5,9,Friday,0,1794
FR601143,GYM,2025-09-18 09:12:00,F101783,2025-09-18,9,18,9,Thursday,3,1003
FR601144,ADMIN_LOBBY,2025-09-24 19:52:00,,2025-09-24,19,24,9,Wednesday,0,2821
FR601145,AUDITORIUM,2025-09-01 20:10:00,F103742,2025-09-01,20,1,9,Monday,1,2107
FR601146,AUDITORIUM,2025-09-24 19:37:00,F102598,2025-09-24,19,24,9,Wednesday,1,1474
FR601147,HOSTEL_GATE,2025-09-20 09:04:00,F104147,2025-09-20,9,20,9,Saturday,4,2342
FR601148,LAB_101,2025-08-28 06:55:00,F103764,2025-08-28,6,28,8,Thursday,5,2121
FR601149,CAF_01,2025-09-04 02:44:00,,2025-09-04,2,4,9,Thursday,2,2821
FR601150,LAB_101,2025-09-01 06:25:00,F101316,2025-09-01,6,1,9,Monday,5,749
FR601151,LIB_ENT,2025-08-30 19:05:00,F102970,2025-08-30,19,30,8,Saturday,7,1693
FR601152,HOSTEL_GATE,2025-08-28 08:21:00,,2025-08-28,8,28,8,Thursday,4,2821
FR601153,HOSTEL_GATE,2025-09-15 15:06:00,F100863,2025-09-15,15,15,9,Monday,4,493
FR601154,CAF_01,2025-09-10 05:22:00,F103602,2025-09-10,5,10,9,Wednesday,2,2032
FR601155,CAF_01,2025-08-29 04:02:00,F102651,2025-08-29,4,29,8,Friday,2,1507
FR601156,LAB_101,2025-09-12 14:39:00,F100663,2025-09-12,14,12,9,Friday,5,384
FR601157,AUDITORIUM,2025-09-16 08:08:00,F104648,2025-09-16,8,16,9,Tuesday,1,2620
FR601158,CAF_01,2025-09-10 06:50:00,,2025-09-10,6,10,9,Wednesday,2,2821
FR601159,CAF_01,2025-09-06 08:40:00,,2025-09-06,8,6,9,Saturday,2,2821
FR601160,HOSTEL_GATE,2025-08-30 01:58:00,F100741,2025-08-30,1,30,8,Saturday,4,426
FR601161,HOSTEL_GATE,2025-09-23 12:58:00,,2025-09-23,12,23,9,Tuesday,4,2821
FR601162,HOSTEL_GATE,2025-09-01 10:05:00,F100647,2025-09-01,10,1,9,Monday,4,378
FR601163,LIB_ENT,2025-08-29 01:41:00,F103780,2025-08-29,1,29,8,Friday,7,2134
FR601164,HOSTEL_GATE,2025-09-17 15:57:00,F104728,2025-09-17,15,17,9,Wednesday,4,2663
FR601165,HOSTEL_GATE,2025-09-10 20:28:00,F103885,2025-09-10,20,10,9,Wednesday,4,2191
FR601166,GYM,2025-09-22 03:32:00,F101026,2025-09-22,3,22,9,Monday,3,587
FR601167,LAB_101,2025-09-05 18:44:00,,2025-09-05,18,5,9,Friday,5,2821
FR601168,HOSTEL_GATE,2025-09-10 05:46:00,F101739,2025-09-10,5,10,9,Wednesday,4,979
FR601169,CAF_01,2025-09-24 18:21:00,F103393,2025-09-24,18,24,9,Wednesday,2,1916
FR601170,HOSTEL_GATE,2025-09-24 02:56:00,,2025-09-24,2,24,9,Wednesday,4,2821
FR601171,AUDITORIUM,2025-08-30 06:47:00,F104698,2025-08-30,6,30,8,Saturday,1,2647
FR601172,ADMIN_LOBBY,2025-09-10 12:17:00,F101786,2025-09-10,12,10,9,Wednesday,0,1005
FR601173,GYM,2025-08-30 09:51:00,F103727,2025-08-30,9,30,8,Saturday,3,2093
FR601174,HOSTEL_GATE,2025-09-22 14:25:00,F104621,2025-09-22,14,22,9,Monday,4,2603
FR601175,LAB_101,2025-08-28 20:45:00,F104832,2025-08-28,20,28,8,Thursday,5,2729
FR601176,CAF_01,2025-09-10 17:26:00,F100517,2025-09-10,17,10,9,Wednesday,2,292
FR601177,LAB_305,2025-09-08 21:51:00,F104156,2025-09-08,21,8,9,Monday,6,2347
FR601178,ADMIN_LOBBY,2025-09-20 14:20:00,F102595,2025-09-20,14,20,9,Saturday,0,1471
FR601179,LIB_ENT,2025-09-14 02:49:00,F103843,2025-09-14,2,14,9,Sunday,7,2169
FR601180,CAF_01,2025-08-30 09:55:00,F100510,2025-08-30,9,30,8,Saturday,2,289
FR601181,HOSTEL_GATE,2025-09-15 05:55:00,,2025-09-15,5,15,9,Monday,4,2821
FR601182,GYM,2025-09-04 12:57:00,,2025-09-04,12,4,9,Thursday,3,2821
FR601183,HOSTEL_GATE,2025-09-11 03:01:00,,2025-09-11,3,11,9,Thursday,4,2821
FR601184,CAF_01,2025-09-10 02:15:00,,2025-09-10,2,10,9,Wednesday,2,2821
FR601185,LIB_ENT,2025-09-20 07:28:00,F101189,2025-09-20,7,20,9,Saturday,7,680
FR601186,LAB_101,2025-09-20 14:39:00,F103098,2025-09-20,14,20,9,Saturday,5,1760
FR601187,CAF_01,2025-08-31 00:17:00,F102902,2025-08-31,0,31,8,Sunday,2,1650
FR601188,AUDITORIUM,2025-09-15 03:01:00,F103492,2025-09-15,3,15,9,Monday,1,1968
FR601189,LIB_ENT,2025-09-22 04:05:00,F103605,2025-09-22,4,22,9,Monday,7,2035
FR601190,LAB_101,2025-09-11 08:16:00,F103401,2025-09-11,8,11,9,Thursday,5,1920
FR601191,ADMIN_LOBBY,2025-09-19 23:46:00,F102095,2025-09-19,23,19,9,Friday,0,1183
FR601192,LIB_ENT,2025-09-10 12:59:00,,2025-09-10,12,10,9,Wednesday,7,2821
FR601193,ADMIN_LOBBY,2025-09-05 16:29:00,F102480,2025-09-05,16,5,9,Friday,0,1405
FR601194,GYM,2025-09-17 16:46:00,F101224,2025-09-17,16,17,9,Wednesday,3,696
FR601195,LAB_101,2025-09-11 05:13:00,F100607,2025-09-11,5,11,9,Thursday,5,350
FR601196,LAB_305,2025-09-07 19:49:00,F104168,2025-09-07,19,7,9,Sunday,6,2356
FR601197,LIB_ENT,2025-09-22 12:03:00,,2025-09-22,12,22,9,Monday,7,2821
FR601198,GYM,2025-09-11 22:54:00,F103986,2025-09-11,22,11,9,Thursday,3,2253
FR601199,AUDITORIUM,2025-09-14 15:25:00,F101159,2025-09-14,15,14,9,Sunday,1,661
FR601200,ADMIN_LOBBY,2025-09-04 00:56:00,F100167,2025-09-04,0,4,9,Thursday,0,89
FR601201,ADMIN_LOBBY,2025-09-15 22:15:00,,2025-09-15,22,15,9,Monday,0,2821
FR601202,HOSTEL_GATE,2025-09-04 06:18:00,,2025-09-04,6,4,9,Thursday,4,2821
FR601203,LAB_305,2025-09-23 19:28:00,,2025-09-23,19,23,9,Tuesday,6,2821
FR601204,ADMIN_LOBBY,2025-08-28 17:16:00,,2025-08-28,17,28,8,Thursday,0,2821
FR601205,LAB_305,2025-09-03 10:35:00,,2025-09-03,10,3,9,Wednesday,6,2821
FR601206,GYM,2025-09-12 11:41:00,,2025-09-12,11,12,9,Friday,3,2821
FR601207,HOSTEL_GATE,2025-09-09 10:29:00,,2025-09-09,10,9,9,Tuesday,4,2821
FR601208,AUDITORIUM,2025-09-04 04:39:00,F104945,2025-09-04,4,4,9,Thursday,1,2794
FR601209,CAF_01,2025-09-13 18:02:00,,2025-09-13,18,13,9,Saturday,2,2821
FR601210,LIB_ENT,2025-09-21 23:12:00,,2025-09-21,23,21,9,Sunday,7,2821
FR601211,HOSTEL_GATE,2025-09-25 09:57:00,F100203,2025-09-25,9,25,9,Thursday,4,110
FR601212,ADMIN_LOBBY,2025-09-10 12:23:00,F104645,2025-09-10,12,10,9,Wednesday,0,2618
FR601213,GYM,2025-09-11 08:20:00,F100186,2025-09-11,8,11,9,Thursday,3,99
FR601214,HOSTEL_GATE,2025-09-08 21:35:00,,2025-09-08,21,8,9,Monday,4,2821
FR601215,GYM,2025-09-10 18:04:00,,2025-09-10,18,10,9,Wednesday,3,2821
FR601216,AUDITORIUM,2025-09-07 16:21:00,F104097,2025-09-07,16,7,9,Sunday,1,2313
FR601217,LAB_101,2025-09-07 21:48:00,F100248,2025-09-07,21,7,9,Sunday,5,137
FR601218,LAB_101,2025-09-08 09:13:00,,2025-09-08,9,8,9,Monday,5,2821
FR601219,ADMIN_LOBBY,2025-09-01 03:20:00,,2025-09-01,3,1,9,Monday,0,2821
FR601220,LAB_101,2025-09-13 14:56:00,F104399,2025-09-13,14,13,9,Saturday,5,2481
FR601221,LIB_ENT,2025-09-18 20:17:00,F104917,2025-09-18,20,18,9,Thursday,7,2773
FR601222,LAB_305,2025-09-18 06:58:00,,2025-09-18,6,18,9,Thursday,6,2821
FR601223,LIB_ENT,2025-08-31 12:54:00,F102506,2025-08-31,12,31,8,Sunday,7,1421
FR601224,LAB_101,2025-09-08 02:10:00,F101999,2025-09-08,2,8,9,Monday,5,1127
FR601225,HOSTEL_GATE,2025-09-11 13:18:00,,2025-09-11,13,11,9,Thursday,4,2821
FR601226,CAF_01,2025-09-25 02:33:00,F100787,2025-09-25,2,25,9,Thursday,2,451
FR601227,LAB_305,2025-08-29 11:46:00,F102348,2025-08-29,11,29,8,Friday,6,1320
FR601228,GYM,2025-09-11 12:13:00,,2025-09-11,12,11,9,Thursday,3,2821
FR601229,LAB_101,2025-09-19 22:38:00,,2025-09-19,22,19,9,Friday,5,2821
FR601230,LAB_305,2025-09-21 22:40:00,,2025-09-21,22,21,9,Sunday,6,2821
FR601231,LAB_305,2025-09-22 08:06:00,F104416,2025-09-22,8,22,9,Monday,6,2492
FR601232,LAB_101,2025-09-24 02:41:00,F102148,2025-09-24,2,24,9,Wednesday,5,1214
FR601233,CAF_01,2025-09-24 18:57:00,F101095,2025-09-24,18,24,9,Wednesday,2,628
FR601234,GYM,2025-09-18 21:45:00,F101038,2025-09-18,21,18,9,Thursday,3,597
FR601235,CAF_01,2025-09-02 06:19:00,F104659,2025-09-02,6,2,9,Tuesday,2,2626
FR601236,LAB_101,2025-09-18 16:25:00,F100465,2025-09-18,16,18,9,Thursday,5,257
FR601237,LAB_305,2025-09-19 17:10:00,,2025-09-19,17,19,9,Friday,6,2821
FR601238,HOSTEL_GATE,2025-09-25 01:26:00,,2025-09-25,1,25,9,Thursday,4,2821
FR601239,GYM,2025-08-27 06:07:00,,2025-08-27,6,27,8,Wednesday,3,2821
FR601240,HOSTEL_GATE,2025-08-31 01:36:00,F100538,2025-08-31,1,31,8,Sunday,4,306
FR601241,LAB_305,2025-09-03 00:03:00,F100902,2025-09-03,0,3,9,Wednesday,6,509
FR601242,ADMIN_LOBBY,2025-09-17 09:59:00,F104448,2025-09-17,9,17,9,Wednesday,0,2509
FR601243,AUDITORIUM,2025-09-22 09:54:00,F100783,2025-09-22,9,22,9,Monday,1,448
FR601244,CAF_01,2025-09-07 10:49:00,,2025-09-07,10,7,9,Sunday,2,2821
FR601245,LAB_305,2025-09-02 23:15:00,F104386,2025-09-02,23,2,9,Tuesday,6,2474
FR601246,HOSTEL_GATE,2025-09-11 19:00:00,,2025-09-11,19,11,9,Thursday,4,2821
FR601247,GYM,2025-09-17 02:32:00,F103138,2025-09-17,2,17,9,Wednesday,3,1775
FR601248,GYM,2025-09-11 13:16:00,,2025-09-11,13,11,9,Thursday,3,2821
FR601249,ADMIN_LOBBY,2025-08-27 21:17:00,F102479,2025-08-27,21,27,8,Wednesday,0,1404
FR601250,AUDITORIUM,2025-09-05 18:01:00,,2025-09-05,18,5,9,Friday,1,2821
FR601251,LIB_ENT,2025-08-31 11:42:00,,2025-08-31,11,31,8,Sunday,7,2821
FR601252,LIB_ENT,2025-09-17 12:12:00,F100042,2025-09-17,12,17,9,Wednesday,7,21
FR601253,AUDITORIUM,2025-09-09 22:37:00,F102703,2025-09-09,22,9,9,Tuesday,1,1539
FR601254,AUDITORIUM,2025-08-28 06:22:00,,2025-08-28,6,28,8,Thursday,1,2821
FR601255,ADMIN_LOBBY,2025-09-20 14:52:00,,2025-09-20,14,20,9,Saturday,0,2821
FR601256,ADMIN_LOBBY,2025-09-16 12:24:00,F101482,2025-09-16,12,16,9,Tuesday,0,836
FR601257,HOSTEL_GATE,2025-08-28 07:42:00,F101746,2025-08-28,7,28,8,Thursday,4,982
FR601258,LIB_ENT,2025-09-03 14:08:00,F104003,2025-09-03,14,3,9,Wednesday,7,2264
FR601259,LAB_101,2025-09-17 15:21:00,F100140,2025-09-17,15,17,9,Wednesday,5,72
FR601260,ADMIN_LOBBY,2025-09-09 01:47:00,,2025-09-09,1,9,9,Tuesday,0,2821
FR601261,HOSTEL_GATE,2025-09-16 22:57:00,,2025-09-16,22,16,9,Tuesday,4,2821
FR601262,CAF_01,2025-09-22 11:29:00,F104324,2025-09-22,11,22,9,Monday,2,2440
FR601263,ADMIN_LOBBY,2025-09-21 16:44:00,,2025-09-21,16,21,9,Sunday,0,2821
FR601264,LAB_101,2025-09-10 10:33:00,F102112,2025-09-10,10,10,9,Wednesday,5,1193
FR601265,LAB_101,2025-09-12 11:37:00,F103703,2025-09-12,11,12,9,Friday,5,2081
FR601266,LAB_305,2025-09-03 09:09:00,,2025-09-03,9,3,9,Wednesday,6,2821
FR601267,HOSTEL_GATE,2025-08-31 07:36:00,,2025-08-31,7,31,8,Sunday,4,2821
FR601268,LIB_ENT,2025-09-05 00:48:00,,2025-09-05,0,5,9,Friday,7,2821
FR601269,LAB_305,2025-09-07 16:03:00,,2025-09-07,16,7,9,Sunday,6,2821
FR601270,AUDITORIUM,2025-09-18 22:23:00,,2025-09-18,22,18,9,Thursday,1,2821
FR601271,CAF_01,2025-09-15 13:59:00,F101790,2025-09-15,13,15,9,Monday,2,1006
FR601272,LIB_ENT,2025-09-07 20:20:00,,2025-09-07,20,7,9,Sunday,7,2821
FR601273,HOSTEL_GATE,2025-09-24 06:54:00,,2025-09-24,6,24,9,Wednesday,4,2821
FR601274,HOSTEL_GATE,2025-09-18 01:21:00,F103721,2025-09-18,1,18,9,Thursday,4,2089
FR601275,ADMIN_LOBBY,2025-09-08 17:25:00,F102929,2025-09-08,17,8,9,Monday,0,1664
FR601276,GYM,2025-09-14 19:46:00,,2025-09-14,19,14,9,Sunday,3,2821
FR601277,ADMIN_LOBBY,2025-09-19 05:17:00,F103490,2025-09-19,5,19,9,Friday,0,1966
FR601278,CAF_01,2025-09-04 16:48:00,,2025-09-04,16,4,9,Thursday,2,2821
FR601279,HOSTEL_GATE,2025-09-07 01:02:00,,2025-09-07,1,7,9,Sunday,4,2821
FR601280,HOSTEL_GATE,2025-09-01 02:22:00,,2025-09-01,2,1,9,Monday,4,2821
FR601281,CAF_01,2025-09-25 07:14:00,,2025-09-25,7,25,9,Thursday,2,2821
FR601282,ADMIN_LOBBY,2025-09-17 06:10:00,,2025-09-17,6,17,9,Wednesday,0,2821
FR601283,LIB_ENT,2025-09-14 03:13:00,F103542,2025-09-14,3,14,9,Sunday,7,1998
FR601284,ADMIN_LOBBY,2025-09-10 21:29:00,F104971,2025-09-10,21,10,9,Wednesday,0,2810
FR601285,LAB_305,2025-09-04 08:45:00,,2025-09-04,8,4,9,Thursday,6,2821
FR601286,ADMIN_LOBBY,2025-08-27 18:31:00,F103834,2025-08-27,18,27,8,Wednesday,0,2165
FR601287,LAB_305,2025-09-01 13:39:00,F102676,2025-09-01,13,1,9,Monday,6,1521
FR601288,HOSTEL_GATE,2025-09-13 14:23:00,F102245,2025-09-13,14,13,9,Saturday,4,1264
FR601289,GYM,2025-09-25 21:46:00,F100460,2025-09-25,21,25,9,Thursday,3,254
FR601290,LIB_ENT,2025-09-10 19:47:00,F101266,2025-09-10,19,10,9,Wednesday,7,723
FR601291,AUDITORIUM,2025-09-23 13:47:00,,2025-09-23,13,23,9,Tuesday,1,2821
FR601292,LIB_ENT,2025-09-22 16:25:00,,2025-09-22,16,22,9,Monday,7,2821
FR601293,LAB_101,2025-09-05 23:11:00,F104617,2025-09-05,23,5,9,Friday,5,2601
FR601294,LIB_ENT,2025-08-27 07:11:00,F104955,2025-08-27,7,27,8,Wednesday,7,2799
FR601295,ADMIN_LOBBY,2025-09-16 05:28:00,F101680,2025-09-16,5,16,9,Tuesday,0,947
FR601296,GYM,2025-09-22 08:47:00,F104916,2025-09-22,8,22,9,Monday,3,2772
FR601297,ADMIN_LOBBY,2025-09-21 05:48:00,,2025-09-21,5,21,9,Sunday,0,2821
FR601298,ADMIN_LOBBY,2025-08-31 11:39:00,,2025-08-31,11,31,8,Sunday,0,2821
FR601299,LIB_ENT,2025-09-07 15:41:00,F101768,2025-09-07,15,7,9,Sunday,7,995
FR601300,CAF_01,2025-09-25 17:19:00,F102456,2025-09-25,17,25,9,Thursday,2,1388
FR601301,GYM,2025-09-02 12:03:00,F103809,2025-09-02,12,2,9,Tuesday,3,2150
FR601302,GYM,2025-09-14 03:08:00,,2025-09-14,3,14,9,Sunday,3,2821
FR601303,LAB_101,2025-09-21 17:03:00,F104223,2025-09-21,17,21,9,Sunday,5,2388
FR601304,HOSTEL_GATE,2025-09-25 18:12:00,F102790,2025-09-25,18,25,9,Thursday,4,1584
FR601305,LAB_305,2025-09-05 17:29:00,F104867,2025-09-05,17,5,9,Friday,6,2747
FR601306,GYM,2025-09-10 14:56:00,F103517,2025-09-10,14,10,9,Wednesday,3,1980
FR601307,LIB_ENT,2025-09-18 07:59:00,F102479,2025-09-18,7,18,9,Thursday,7,1404
FR601308,CAF_01,2025-09-23 02:33:00,F101349,2025-09-23,2,23,9,Tuesday,2,765
FR601309,HOSTEL_GATE,2025-09-07 10:27:00,F101424,2025-09-07,10,7,9,Sunday,4,801
FR601310,HOSTEL_GATE,2025-09-04 18:37:00,,2025-09-04,18,4,9,Thursday,4,2821
FR601311,ADMIN_LOBBY,2025-09-14 10:55:00,,2025-09-14,10,14,9,Sunday,0,2821
FR601312,AUDITORIUM,2025-09-24 08:08:00,F102802,2025-09-24,8,24,9,Wednesday,1,1593
FR601313,LIB_ENT,2025-09-25 18:35:00,F101356,2025-09-25,18,25,9,Thursday,7,771
FR601314,CAF_01,2025-09-22 11:34:00,F102457,2025-09-22,11,22,9,Monday,2,1389
FR601315,CAF_01,2025-09-09 06:04:00,,2025-09-09,6,9,9,Tuesday,2,2821
FR601316,LAB_101,2025-09-06 07:15:00,F101824,2025-09-06,7,6,9,Saturday,5,1027
FR601317,HOSTEL_GATE,2025-09-16 07:52:00,,2025-09-16,7,16,9,Tuesday,4,2821
FR601318,LAB_101,2025-09-18 08:07:00,F103221,2025-09-18,8,18,9,Thursday,5,1825
FR601319,LAB_305,2025-09-18 20:07:00,F102369,2025-09-18,20,18,9,Thursday,6,1332
FR601320,LIB_ENT,2025-08-29 12:29:00,F100787,2025-08-29,12,29,8,Friday,7,451
FR601321,ADMIN_LOBBY,2025-09-12 13:09:00,,2025-09-12,13,12,9,Friday,0,2821
FR601322,GYM,2025-08-27 00:57:00,,2025-08-27,0,27,8,Wednesday,3,2821
FR601323,AUDITORIUM,2025-09-24 16:20:00,,2025-09-24,16,24,9,Wednesday,1,2821
FR601324,GYM,2025-09-07 11:47:00,F101410,2025-09-07,11,7,9,Sunday,3,795
FR601325,CAF_01,2025-09-08 08:18:00,,2025-09-08,8,8,9,Monday,2,2821
FR601326,GYM,2025-09-12 10:49:00,F100426,2025-09-12,10,12,9,Friday,3,233
FR601327,LAB_101,2025-09-10 21:42:00,,2025-09-10,21,10,9,Wednesday,5,2821
FR601328,LAB_305,2025-09-04 19:24:00,F102928,2025-09-04,19,4,9,Thursday,6,1663
FR601329,LAB_101,2025-09-02 22:41:00,,2025-09-02,22,2,9,Tuesday,5,2821
FR601330,CAF_01,2025-09-17 17:43:00,F104601,2025-09-17,17,17,9,Wednesday,2,2593
FR601331,AUDITORIUM,2025-08-31 09:50:00,F102644,2025-08-31,9,31,8,Sunday,1,1500
FR601332,GYM,2025-09-21 02:03:00,F100631,2025-09-21,2,21,9,Sunday,3,365
FR601333,AUDITORIUM,2025-09-06 17:38:00,F102742,2025-09-06,17,6,9,Saturday,1,1557
FR601334,CAF_01,2025-08-28 20:32:00,,2025-08-28,20,28,8,Thursday,2,2821
FR601335,GYM,2025-09-18 16:42:00,F101926,2025-09-18,16,18,9,Thursday,3,1082
FR601336,LIB_ENT,2025-09-12 10:02:00,,2025-09-12,10,12,9,Friday,7,2821
FR601337,GYM,2025-08-28 01:50:00,F104157,2025-08-28,1,28,8,Thursday,3,2348
FR601338,AUDITORIUM,2025-09-10 03:38:00,,2025-09-10,3,10,9,Wednesday,1,2821
FR601339,LIB_ENT,2025-08-30 08:53:00,F103064,2025-08-30,8,30,8,Saturday,7,1741
FR601340,GYM,2025-09-25 13:26:00,F103927,2025-09-25,13,25,9,Thursday,3,2217
FR601341,GYM,2025-09-22 18:26:00,F102626,2025-09-22,18,22,9,Monday,3,1487
FR601342,CAF_01,2025-09-10 08:53:00,F104560,2025-09-10,8,10,9,Wednesday,2,2569
FR601343,AUDITORIUM,2025-08-29 23:07:00,,2025-08-29,23,29,8,Friday,1,2821
FR601344,LIB_ENT,2025-09-02 11:43:00,F100372,2025-09-02,11,2,9,Tuesday,7,197
FR601345,LIB_ENT,2025-09-17 20:23:00,F104889,2025-09-17,20,17,9,Wednesday,7,2760
FR601346,AUDITORIUM,2025-09-05 03:14:00,,2025-09-05,3,5,9,Friday,1,2821
FR601347,ADMIN_LOBBY,2025-09-08 23:38:00,F100489,2025-09-08,23,8,9,Monday,0,274
FR601348,CAF_01,2025-08-30 08:01:00,F103335,2025-08-30,8,30,8,Saturday,2,1890
FR601349,LIB_ENT,2025-09-07 01:38:00,F101096,2025-09-07,1,7,9,Sunday,7,629
FR601350,ADMIN_LOBBY,2025-08-29 05:46:00,,2025-08-29,5,29,8,Friday,0,2821
FR601351,CAF_01,2025-09-08 20:26:00,,2025-09-08,20,8,9,Monday,2,2821
FR601352,ADMIN_LOBBY,2025-09-14 23:01:00,F100774,2025-09-14,23,14,9,Sunday,0,443
FR601353,HOSTEL_GATE,2025-09-17 23:36:00,,2025-09-17,23,17,9,Wednesday,4,2821
FR601354,LIB_ENT,2025-09-25 01:37:00,F101696,2025-09-25,1,25,9,Thursday,7,957
FR601355,LAB_101,2025-09-08 07:29:00,F100225,2025-09-08,7,8,9,Monday,5,126
FR601356,ADMIN_LOBBY,2025-09-17 10:39:00,F102896,2025-09-17,10,17,9,Wednesday,0,1646
FR601357,CAF_01,2025-09-05 12:30:00,F100245,2025-09-05,12,5,9,Friday,2,135
FR601358,LAB_101,2025-09-22 11:57:00,,2025-09-22,11,22,9,Monday,5,2821
FR601359,LAB_305,2025-09-18 06:38:00,,2025-09-18,6,18,9,Thursday,6,2821
FR601360,HOSTEL_GATE,2025-08-30 07:40:00,F101182,2025-08-30,7,30,8,Saturday,4,676
FR601361,HOSTEL_GATE,2025-09-14 07:38:00,F101676,2025-09-14,7,14,9,Sunday,4,944
FR601362,HOSTEL_GATE,2025-08-29 18:06:00,,2025-08-29,18,29,8,Friday,4,2821
FR601363,LAB_101,2025-09-21 16:11:00,F102946,2025-09-21,16,21,9,Sunday,5,1675
FR601364,LIB_ENT,2025-09-17 14:14:00,F103734,2025-09-17,14,17,9,Wednesday,7,2100
FR601365,LIB_ENT,2025-09-01 13:48:00,,2025-09-01,13,1,9,Monday,7,2821
FR601366,HOSTEL_GATE,2025-09-21 02:00:00,F101973,2025-09-21,2,21,9,Sunday,4,1110
FR601367,LAB_305,2025-09-15 18:17:00,F101408,2025-09-15,18,15,9,Monday,6,793
FR601368,LAB_101,2025-08-29 06:33:00,,2025-08-29,6,29,8,Friday,5,2821
FR601369,LAB_101,2025-09-11 04:45:00,F103358,2025-09-11,4,11,9,Thursday,5,1902
FR601370,CAF_01,2025-09-22 18:29:00,,2025-09-22,18,22,9,Monday,2,2821
FR601371,HOSTEL_GATE,2025-09-04 12:46:00,F102901,2025-09-04,12,4,9,Thursday,4,1649
FR601372,AUDITORIUM,2025-09-15 20:42:00,,2025-09-15,20,15,9,Monday,1,2821
FR601373,LAB_305,2025-09-22 06:44:00,F101494,2025-09-22,6,22,9,Monday,6,841
FR601374,LAB_305,2025-09-11 22:21:00,F103214,2025-09-11,22,11,9,Thursday,6,1819
FR601375,LIB_ENT,2025-09-18 11:26:00,F103066,2025-09-18,11,18,9,Thursday,7,1743
FR601376,GYM,2025-09-17 00:11:00,,2025-09-17,0,17,9,Wednesday,3,2821
FR601377,CAF_01,2025-08-28 12:41:00,F103520,2025-08-28,12,28,8,Thursday,2,1981
FR601378,LAB_101,2025-08-27 06:21:00,,2025-08-27,6,27,8,Wednesday,5,2821
FR601379,AUDITORIUM,2025-08-27 02:14:00,,2025-08-27,2,27,8,Wednesday,1,2821
FR601380,GYM,2025-09-11 11:59:00,,2025-09-11,11,11,9,Thursday,3,2821
FR601381,LAB_101,2025-08-28 10:44:00,F102705,2025-08-28,10,28,8,Thursday,5,1540
FR601382,GYM,2025-09-20 10:04:00,F103158,2025-09-20,10,20,9,Saturday,3,1787
FR601383,LIB_ENT,2025-09-10 16:28:00,F103186,2025-09-10,16,10,9,Wednesday,7,1801
