note_id,entity_id,category,text,timestamp
N401079,E102599,helpdesk,Wi-Fi not working in hostel block.,25-09-2025 22:52
N401080,E103847,maintenance,CCTV near library needs check.,27-08-2025 00:20
N401081,E102082,rsvp,Wi-Fi not working in hostel block.,04-09-2025 05:23
N401082,E102494,maintenance,Broken chair in seminar room.,06-09-2025 23:54
N401083,E103062,helpdesk,Wi-Fi not working in hostel block.,09-09-2025 20:20
N401084,E101168,incident,Requesting lab access.,18-09-2025 18:52
N401085,E105016,rsvp,CCTV near library needs check.,19-09-2025 18:55
N401086,E105172,incident,CCTV near library needs check.,10-09-2025 00:46
N401087,E105734,rsvp,Wi-Fi not working in hostel block.,02-09-2025 12:54
N401088,E103695,feedback,Confirmed attendance for robotics workshop.,08-09-2025 01:31
N401089,E105534,helpdesk,Confirmed attendance for robotics workshop.,16-09-2025 07:35
N401090,E104972,feedback,Confirmed attendance for robotics workshop.,03-09-2025 17:40
N401091,E101552,feedback,Requesting lab access.,04-09-2025 09:37
N401092,E104801,incident,Wi-Fi not working in hostel block.,08-09-2025 09:02
N401093,E106145,maintenance,Wi-Fi not working in hostel block.,25-09-2025 05:23
N401094,E103321,feedback,CCTV near library needs check.,11-09-2025 14:20
N401095,E100874,maintenance,CCTV near library needs check.,27-08-2025 17:41
N401096,E104454,incident,Broken chair in seminar room.,30-08-2025 06:23
N401097,E102869,rsvp,Requesting lab access.,24-09-2025 11:26
N401098,E102176,helpdesk,Wi-Fi not working in hostel block.,21-09-2025 20:50
N401099,E103651,feedback,Broken chair in seminar room.,12-09-2025 19:46
N401100,E101739,incident,Wi-Fi not working in hostel block.,02-09-2025 02:37
N401101,E103354,rsvp,Broken chair in seminar room.,16-09-2025 03:14
N401102,E104762,helpdesk,Confirmed attendance for robotics workshop.,28-08-2025 08:58
N401103,E104553,feedback,Requesting lab access.,14-09-2025 01:59
N401104,E102241,helpdesk,CCTV near library needs check.,23-09-2025 22:28
N401105,E105158,rsvp,Broken chair in seminar room.,15-09-2025 18:44
N401106,E100910,incident,Wi-Fi not working in hostel block.,06-09-2025 12:51
N401107,E103252,maintenance,Wi-Fi not working in hostel block.,14-09-2025 08:37
N401108,E100875,incident,Confirmed attendance for robotics workshop.,21-09-2025 02:03
N401109,E101865,maintenance,Broken chair in seminar room.,23-09-2025 12:42
N401110,E104239,incident,CCTV near library needs check.,18-09-2025 16:13
N401111,E106425,maintenance,Requesting lab access.,12-09-2025 11:13
N401112,E101666,rsvp,Wi-Fi not working in hostel block.,02-09-2025 18:48
N401113,E105138,rsvp,Confirmed attendance for robotics workshop.,29-08-2025 05:25
N401114,E101025,helpdesk,Confirmed attendance for robotics workshop.,31-08-2025 16:48
N401115,E106218,rsvp,Requesting lab access.,29-08-2025 00:55
N401116,E102471,rsvp,CCTV near library needs check.,09-09-2025 05:42
N401117,E103648,incident,CCTV near library needs check.,21-09-2025 01:36
N401118,E106882,helpdesk,Requesting lab access.,02-09-2025 06:53
N401119,E104789,helpdesk,Confirmed attendance for robotics workshop.,16-09-2025 00:04
N401120,E105451,rsvp,CCTV near library needs check.,13-09-2025 07:13
N401121,E102737,incident,CCTV near library needs check.,18-09-2025 00:01
N401122,E102203,helpdesk,Confirmed attendance for robotics workshop.,15-09-2025 19:13
N401123,E100379,helpdesk,Requesting lab access.,15-09-2025 16:30
N401124,E103389,maintenance,Requesting lab access.,17-09-2025 20:48
N401125,E106964,incident,Confirmed attendance for robotics workshop.,10-09-2025 05:37
N401126,E101944,maintenance,Wi-Fi not working in hostel block.,11-09-2025 09:09
N401127,E102357,maintenance,Broken chair in seminar room.,20-09-2025 13:31
N401128,E103566,maintenance,CCTV near library needs check.,21-09-2025 19:14
N401129,E105550,maintenance,CCTV near library needs check.,11-09-2025 20:19
N401130,E106586,maintenance,Broken chair in seminar room.,09-09-2025 13:17
N401131,E105045,maintenance,Broken chair in seminar room.,18-09-2025 06:34
N401132,E102038,maintenance,Confirmed attendance for robotics workshop.,30-08-2025 16:41
N401133,E105248,feedback,Wi-Fi not working in hostel block.,03-09-2025 14:12
N401134,E106403,rsvp,Confirmed attendance for robotics workshop.,05-09-2025 07:33
N401135,E102710,maintenance,Confirmed attendance for robotics workshop.,22-09-2025 07:52
N401136,E103239,maintenance,Broken chair in seminar room.,19-09-2025 22:25
N401137,E104350,helpdesk,Broken chair in seminar room.,04-09-2025 10:16
N401138,E101984,incident,Wi-Fi not working in hostel block.,05-09-2025 21:19
N401139,E100985,helpdesk,Confirmed attendance for robotics workshop.,31-08-2025 22:33
N401140,E103864,maintenance,Confirmed attendance for robotics workshop.,12-09-2025 01:43
N401141,E102930,helpdesk,Confirmed attendance for robotics workshop.,06-09-2025 14:17
N401142,E104001,rsvp,CCTV near library needs check.,01-09-2025 23:59
N401143,E105989,rsvp,Broken chair in seminar room.,10-09-2025 21:12
N401144,E106622,incident,Confirmed attendance for robotics workshop.,23-09-2025 16:41
N401145,E102419,maintenance,Requesting lab access.,19-09-2025 20:23
N401146,E102876,helpdesk,Requesting lab access.,17-09-2025 16:48
N401147,E106600,helpdesk,Requesting lab access.,29-08-2025 06:35
N401148,E106483,maintenance,Confirmed attendance for robotics workshop.,12-09-2025 23:12
N401149,E100337,incident,Confirmed attendance for robotics workshop.,02-09-2025 09:40
N401150,E106323,helpdesk,Broken chair in seminar room.,08-09-2025 03:20
N401151,E103177,rsvp,Requesting lab access.,05-09-2025 17:50
N401152,E106790,incident,CCTV near library needs check.,30-08-2025 18:27
N401153,E104822,maintenance,Wi-Fi not working in hostel block.,03-09-2025 05:59
N401154,E102748,maintenance,Wi-Fi not working in hostel block.,04-09-2025 17:59
N401155,E104306,incident,Broken chair in seminar room.,22-09-2025 06:44
N401156,E105790,feedback,CCTV near library needs check.,13-09-2025 02:23
N401157,E102936,incident,Confirmed attendance for robotics workshop.,22-09-2025 18:30
N401158,E105784,incident,Requesting lab access.,29-08-2025 16:28
N401159,E104361,helpdesk,Requesting lab access.,13-09-2025 11:14
N401160,E101119,incident,Requesting lab access.,16-09-2025 02:20
N401161,E104642,maintenance,Broken chair in seminar room.,18-09-2025 17:51
N401162,E102498,feedback,Broken chair in seminar room.,09-09-2025 04:57
N401163,E103285,maintenance,Wi-Fi not working in hostel block.,24-09-2025 12:43
N401164,E104371,rsvp,Confirmed attendance for robotics workshop.,28-08-2025 07:57
N401165,E101546,feedback,Wi-Fi not working in hostel block.,31-08-2025 20:33
N401166,E104893,feedback,Requesting lab access.,12-09-2025 05:27
N401167,E106955,incident,Requesting lab access.,30-08-2025 10:11
N401168,E106644,rsvp,Requesting lab access.,06-09-2025 00:03
N401169,E101235,helpdesk,Broken chair in seminar room.,11-09-2025 16:49
N401170,E101054,maintenance,Requesting lab access.,14-09-2025 16:13
N401171,E100162,rsvp,Wi-Fi not working in hostel block.,22-09-2025 15:26
N401172,E103777,maintenance,Wi-Fi not working in hostel block.,13-09-2025 03:44
N401173,E104906,incident,Wi-Fi not working in hostel block.,03-09-2025 06:58
N401174,E102806,feedback,Wi-Fi not working in hostel block.,16-09-2025 12:48
N401175,E103306,feedback,Broken chair in seminar room.,02-09-2025 03:19
N401176,E101504,helpdesk,Wi-Fi not working in hostel block.,11-09-2025 14:34
N401177,E104106,feedback,Wi-Fi not working in hostel block.,24-09-2025 21:10
N401178,E106216,feedback,Wi-Fi not working in hostel block.,10-09-2025 14:31
N401179,E105358,feedback,CCTV near library needs check.,30-08-2025 05:50
N401180,E104009,rsvp,Broken chair in seminar room.,15-09-2025 20:38
N401181,E106400,feedback,Confirmed attendance for robotics workshop.,03-09-2025 09:59
N401182,E104850,incident,CCTV near library needs check.,15-09-2025 17:07
N401183,E102446,maintenance,Confirmed attendance for robotics workshop.,21-09-2025 10:57
N401184,E105942,maintenance,CCTV near library needs check.,04-09-2025 05:55
N401185,E102717,helpdesk,Requesting lab access.,23-09-2025 14:05
N401186,E102538,rsvp,Broken chair in seminar room.,16-09-2025 07:33
N401187,E104068,feedback,Requesting lab access.,31-08-2025 20:15
N401188,E106192,maintenance,Requesting lab access.,29-08-2025 18:54
N401189,E100969,maintenance,Requesting lab access.,31-08-2025 16:28
N401190,E105417,feedback,Requesting lab access.,29-08-2025 14:42
N401191,E103572,maintenance,Requesting lab access.,04-09-2025 12:35
N401192,E101627,helpdesk,Wi-Fi not working in hostel block.,23-09-2025 17:23
N401193,E102818,incident,Confirmed attendance for robotics workshop.,02-09-2025 17:45
N401194,E101652,feedback,Requesting lab access.,25-09-2025 22:00
N401195,E102888,rsvp,Requesting lab access.,13-09-2025 21:55
N401196,E100892,incident,Confirmed attendance for robotics workshop.,08-09-2025 05:34
N401197,E105222,rsvp,CCTV near library needs check.,28-08-2025 07:22
N401198,E103983,feedback,Confirmed attendance for robotics workshop.,27-08-2025 04:32
N401199,E102878,rsvp,Confirmed attendance for robotics workshop.,29-08-2025 04:57
N401200,E106366,maintenance,CCTV near library needs check.,16-09-2025 11:01
N401201,E105916,rsvp,Requesting lab access.,09-09-2025 19:57
N401202,E106498,incident,Requesting lab access.,02-09-2025 19:20
N401203,E102607,incident,Requesting lab access.,07-09-2025 23:20
N401204,E100074,incident,Broken chair in seminar room.,01-09-2025 19:53
N401205,E101739,feedback,CCTV near library needs check.,19-09-2025 04:37
N401206,E102088,incident,Requesting lab access.,04-09-2025 05:02
N401207,E102156,maintenance,Confirmed attendance for robotics workshop.,27-08-2025 04:58
N401208,E105486,feedback,Wi-Fi not working in hostel block.,04-09-2025 20:40
N401209,E105552,maintenance,Wi-Fi not working in hostel block.,06-09-2025 21:37
N401210,E105736,maintenance,Wi-Fi not working in hostel block.,02-09-2025 21:59
N401211,E105908,feedback,Broken chair in seminar room.,03-09-2025 17:09
N401212,E101028,helpdesk,Requesting lab access.,04-09-2025 06:24
N401213,E105775,helpdesk,Wi-Fi not working in hostel block.,16-09-2025 00:44
N401214,E106625,feedback,Confirmed attendance for robotics workshop.,25-09-2025 15:59
N401215,E102239,rsvp,CCTV near library needs check.,01-09-2025 13:44
N401216,E104771,feedback,CCTV near library needs check.,10-09-2025 17:08
N401217,E105227,feedback,CCTV near library needs check.,01-09-2025 15:01
N401218,E101008,rsvp,Requesting lab access.,31-08-2025 00:19
N401219,E104640,maintenance,CCTV near library needs check.,03-09-2025 10:19
N401220,E106131,rsvp,Requesting lab access.,30-08-2025 03:12
N401221,E103478,feedback,Confirmed attendance for robotics workshop.,15-09-2025 19:17
N401222,E104931,feedback,CCTV near library needs check.,10-09-2025 21:51
N401223,E104565,feedback,Wi-Fi not working in hostel block.,19-09-2025 22:28
N401224,E106307,helpdesk,Wi-Fi not working in hostel block.,19-09-2025 10:26
N401225,E100848,maintenance,Confirmed attendance for robotics workshop.,05-09-2025 10:15
N401226,E100710,rsvp,CCTV near library needs check.,30-08-2025 18:57
N401227,E102923,incident,Broken chair in seminar room.,28-08-2025 22:07
N401228,E100867,feedback,CCTV near library needs check.,21-09-2025 18:42
N401229,E104819,helpdesk,Requesting lab access.,09-09-2025 21:29
N401230,E103684,helpdesk,CCTV near library needs check.,09-09-2025 07:09
N401231,E103015,incident,Broken chair in seminar room.,16-09-2025 11:25
N401232,E105051,feedback,Requesting lab access.,15-09-2025 20:39
N401233,E100226,maintenance,Confirmed attendance for robotics workshop.,12-09-2025 12:12
N401234,E101335,helpdesk,Confirmed attendance for robotics workshop.,28-08-2025 08:17
N401235,E103743,helpdesk,CCTV near library needs check.,18-09-2025 16:20
N401236,E102829,rsvp,Broken chair in seminar room.,06-09-2025 10:05
N401237,E104870,maintenance,Broken chair in seminar room.,22-09-2025 11:59
N401238,E103977,maintenance,Requesting lab access.,12-09-2025 03:03
N401239,E101634,feedback,Wi-Fi not working in hostel block.,11-09-2025 07:22
N401240,E106377,incident,Requesting lab access.,27-08-2025 08:02
N401241,E105263,feedback,Confirmed attendance for robotics workshop.,27-08-2025 00:35
N401242,E100546,helpdesk,Broken chair in seminar room.,22-09-2025 01:50
N401243,E103220,feedback,Confirmed attendance for robotics workshop.,09-09-2025 19:38
N401244,E104870,maintenance,Wi-Fi not working in hostel block.,18-09-2025 13:19
N401245,E103075,incident,Wi-Fi not working in hostel block.,06-09-2025 02:00
N401246,E106965,incident,Wi-Fi not working in hostel block.,08-09-2025 03:54
N401247,E100995,feedback,CCTV near library needs check.,04-09-2025 22:06
N401248,E100136,rsvp,Confirmed attendance for robotics workshop.,10-09-2025 07:06
N401249,E104603,maintenance,Wi-Fi not working in hostel block.,29-08-2025 15:54
N401250,E100498,helpdesk,Broken chair in seminar room.,10-09-2025 23:50
N401251,E103314,incident,CCTV near library needs check.,01-09-2025 07:23
N401252,E100248,rsvp,Requesting lab access.,06-09-2025 04:54
N401253,E101693,feedback,Requesting lab access.,11-09-2025 18:54
N401254,E100307,helpdesk,Wi-Fi not working in hostel block.,13-09-2025 00:09
N401255,E104104,maintenance,Requesting lab access.,22-09-2025 21:14
N401256,E104115,maintenance,Requesting lab access.,17-09-2025 20:26
N401257,E101240,helpdesk,Confirmed attendance for robotics workshop.,27-08-2025 21:24
N401258,E105226,feedback,Confirmed attendance for robotics workshop.,09-09-2025 06:00
N401259,E104770,helpdesk,CCTV near library needs check.,28-08-2025 02:49
N401260,E104740,feedback,Wi-Fi not working in hostel block.,19-09-2025 17:23
N401261,E104393,helpdesk,CCTV near library needs check.,15-09-2025 04:23
N401262,E106404,maintenance,Confirmed attendance for robotics workshop.,09-09-2025 07:48
N401263,E105756,incident,Requesting lab access.,06-09-2025 02:55
N401264,E101827,maintenance,Requesting lab access.,23-09-2025 20:54
N401265,E103380,incident,Requesting lab access.,04-09-2025 23:14
N401266,E104419,maintenance,Wi-Fi not working in hostel block.,09-09-2025 11:24
N401267,E100460,feedback,Requesting lab access.,22-09-2025 18:14
N401268,E102731,rsvp,CCTV near library needs check.,22-09-2025 06:03
N401269,E102483,feedback,CCTV near library needs check.,25-09-2025 17:12
N401270,E101790,maintenance,Wi-Fi not working in hostel block.,14-09-2025 23:15
N401271,E102578,feedback,Broken chair in seminar room.,27-08-2025 01:15
N401272,E106675,rsvp,CCTV near library needs check.,10-09-2025 17:22
N401273,E101036,feedback,Requesting lab access.,17-09-2025 10:39
N401274,E105766,maintenance,CCTV near library needs check.,28-08-2025 12:05
N401275,E105955,maintenance,Confirmed attendance for robotics workshop.,13-09-2025 10:12
N401276,E106546,feedback,Requesting lab access.,29-08-2025 16:24
N401277,E106092,incident,Broken chair in seminar room.,21-09-2025 12:00
N401278,E101950,incident,Broken chair in seminar room.,28-08-2025 15:36
N401279,E104283,incident,Confirmed attendance for robotics workshop.,17-09-2025 21:12
N401280,E103829,maintenance,Requesting lab access.,06-09-2025 17:12
N401281,E106026,feedback,Wi-Fi not working in hostel block.,09-09-2025 23:17
N401282,E104365,helpdesk,Confirmed attendance for robotics workshop.,25-09-2025 17:07
N401283,E101363,maintenance,Requesting lab access.,22-09-2025 08:35
N401284,E104073,incident,Requesting lab access.,08-09-2025 10:19
N401285,E101522,helpdesk,Broken chair in seminar room.,08-09-2025 19:01
N401286,E103554,helpdesk,Broken chair in seminar room.,06-09-2025 00:54
N401287,E100322,maintenance,Requesting lab access.,16-09-2025 02:23
N401288,E105938,feedback,Requesting lab access.,02-09-2025 10:28
N401289,E106035,feedback,CCTV near library needs check.,07-09-2025 18:43
N401290,E100804,maintenance,Requesting lab access.,22-09-2025 13:59
N401291,E101764,maintenance,Wi-Fi not working in hostel block.,11-09-2025 00:44
N401292,E101860,helpdesk,Wi-Fi not working in hostel block.,02-09-2025 08:45
N401293,E103275,helpdesk,Confirmed attendance for robotics workshop.,10-09-2025 15:06
N401294,E106613,incident,Broken chair in seminar room.,02-09-2025 02:17
